"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"TCEAL9",1.23291541737641e-24,0.388517506538236,0.482,0.251,2.75359329316846e-20,"M0 Macrophage","TCEAL9",0.231
"HCFC1R1",2.03133100581901e-24,0.35192604951667,0.651,0.431,4.53677466839618e-20,"M0 Macrophage","HCFC1R1",0.22
"LRRFIP1",2.03940085563991e-24,0.471117944438701,0.947,0.917,4.55479787098618e-20,"M0 Macrophage","LRRFIP1",0.0299999999999999
"MITF",3.74058399749189e-24,0.35069804751076,0.545,0.302,8.35422029999839e-20,"M0 Macrophage","MITF",0.243
"ATF5",5.27626885407932e-24,0.413386786964534,0.774,0.559,1.17840188587008e-19,"M0 Macrophage","ATF5",0.215
"CXCL31",5.53171077604211e-24,0.612680783002457,0.628,0.364,1.23545228472124e-19,"M0 Macrophage","CXCL3",0.264
"LUCAT11",6.52120391240952e-24,0.33853787349593,0.412,0.177,1.45644568179754e-19,"M0 Macrophage","LUCAT1",0.235
"FAM162A",7.16092438989206e-24,0.490388624427241,0.739,0.584,1.59932085323849e-19,"M0 Macrophage","FAM162A",0.155
"NPC1",8.89263100825858e-24,0.317850916629356,0.52,0.286,1.98608020938447e-19,"M0 Macrophage","NPC1",0.234
"MT2A",9.38100491945333e-24,0.996743824212603,0.867,0.754,2.09515363871071e-19,"M0 Macrophage","MT2A",0.113
"INSIG2",1.04360893040008e-23,0.391675932823187,0.477,0.249,2.33079618515555e-19,"M0 Macrophage","INSIG2",0.228
"SLC43A3",1.18185054086056e-23,0.320169089681413,0.744,0.534,2.63954499795798e-19,"M0 Macrophage","SLC43A3",0.21
"CSF1",2.03342964263711e-23,0.372872141688091,0.264,0.088,4.54146176386572e-19,"M0 Macrophage","CSF1",0.176
"MT1F",4.62701056409714e-23,0.405399076672414,0.445,0.225,1.03339653938546e-18,"M0 Macrophage","MT1F",0.22
"ATP6V1G1",6.26213754120885e-23,0.40786217129446,0.892,0.845,1.39858579845358e-18,"M0 Macrophage","ATP6V1G1",0.047
"UBA6",1.58222090700884e-22,0.382942527717311,0.696,0.488,3.53373217371354e-18,"M0 Macrophage","UBA6",0.208
"ABL2",2.31775151694627e-22,0.366142003030621,0.553,0.322,5.1764662379478e-18,"M0 Macrophage","ABL2",0.231
"LMNA",2.82130723632661e-22,0.375825490938975,0.781,0.562,6.30110758161184e-18,"M0 Macrophage","LMNA",0.219
"TTYH3",4.09931797703254e-22,0.324433647183531,0.789,0.59,9.15541676990448e-18,"M0 Macrophage","TTYH3",0.199
"GRB2",5.8018023948771e-22,0.330585773735467,0.93,0.908,1.29577454687185e-17,"M0 Macrophage","GRB2",0.022
"TUBA1C",6.46768866344949e-22,0.368381442192207,0.839,0.667,1.44449358609481e-17,"M0 Macrophage","TUBA1C",0.172
"MPP1",1.6861627525242e-21,0.288273707878081,0.754,0.564,3.76587589148754e-17,"M0 Macrophage","MPP1",0.19
"ARHGDIA",3.15962315115495e-21,0.314707185138824,0.877,0.795,7.05670234578946e-17,"M0 Macrophage","ARHGDIA",0.082
"MT1E",3.17358467112524e-21,0.697244528227364,0.53,0.333,7.08788400449112e-17,"M0 Macrophage","MT1E",0.197
"RASGRP3",3.91400054451736e-21,0.303232508617933,0.573,0.352,8.74152881612508e-17,"M0 Macrophage","RASGRP3",0.221
"ASAH1",4.23844661917031e-21,0.30687314139475,0.947,0.881,9.46614667925498e-17,"M0 Macrophage","ASAH1",0.0659999999999999
"VEGFA1",5.87647185741118e-21,0.305036090444834,0.796,0.567,1.31245122463421e-16,"M0 Macrophage","VEGFA",0.229
"ICAM1",6.30733250782922e-21,0.366821701315563,0.817,0.622,1.40867964229858e-16,"M0 Macrophage","ICAM1",0.195
"TMEM140",6.83977019935802e-21,0.317735665347064,0.487,0.27,1.52759427632462e-16,"M0 Macrophage","TMEM140",0.217
"ARL8B",9.2854607199559e-21,0.347236219281077,0.754,0.592,2.07381479719495e-16,"M0 Macrophage","ARL8B",0.162
"MT1X",9.95331150402595e-21,0.785180728939987,0.621,0.431,2.22297259130915e-16,"M0 Macrophage","MT1X",0.19
"METRNL",1.46627191101238e-20,0.32650622765084,0.897,0.798,3.27477168605505e-16,"M0 Macrophage","METRNL",0.099
"APOE1",2.04357193037739e-20,0.30476283588566,0.957,0.772,4.56411354930487e-16,"M0 Macrophage","APOE",0.185
"ARRDC3",2.59326696082161e-20,0.404352618906209,0.776,0.583,5.79180243029899e-16,"M0 Macrophage","ARRDC3",0.193
"VDAC1",3.09289402573624e-20,0.344374016196696,0.837,0.74,6.90766951707933e-16,"M0 Macrophage","VDAC1",0.097
"PDE4DIP",3.59672790047665e-20,0.283119201170499,0.555,0.326,8.03293209292454e-16,"M0 Macrophage","PDE4DIP",0.229
"B3GNT2",4.06411383633615e-20,0.26432127337022,0.515,0.306,9.07679184207315e-16,"M0 Macrophage","B3GNT2",0.209
"SERPINE1",5.38297265043225e-20,0.26198399520106,0.256,0.088,1.20223311174754e-15,"M0 Macrophage","SERPINE1",0.168
"ATP6V1H",5.95886681745284e-20,0.329268247716116,0.666,0.467,1.33085331500992e-15,"M0 Macrophage","ATP6V1H",0.199
"RNMT",6.78384952018667e-20,0.360664015559428,0.729,0.529,1.51510495183849e-15,"M0 Macrophage","RNMT",0.2
"DDIT4",7.86003755647718e-20,0.546055912316872,0.658,0.432,1.75546078786361e-15,"M0 Macrophage","DDIT4",0.226
"PMP22",9.13330900974684e-20,0.351864519664267,0.601,0.383,2.03983323423686e-15,"M0 Macrophage","PMP22",0.218
"GNA13",2.3876401900629e-19,0.338991009914935,0.817,0.668,5.33255560048648e-15,"M0 Macrophage","GNA13",0.149
"PTTG1IP",3.37828788187875e-19,0.434904454660999,0.894,0.822,7.545068155388e-15,"M0 Macrophage","PTTG1IP",0.0720000000000001
"ATP6V1F",5.30252447422377e-19,0.312998814828841,0.947,0.923,1.18426581607314e-14,"M0 Macrophage","ATP6V1F",0.0239999999999999
"P4HB",5.45750153261841e-19,0.357282246507778,0.847,0.761,1.218878392295e-14,"M0 Macrophage","P4HB",0.086
"APLP2",5.75106294716324e-19,0.351011774885291,0.935,0.875,1.28444239861944e-14,"M0 Macrophage","APLP2",0.0600000000000001
"TFRC",1.06864651774622e-18,0.474476299804751,0.538,0.346,2.38671513273441e-14,"M0 Macrophage","TFRC",0.192
"GNS",1.11372622155944e-18,0.30242696129931,0.784,0.617,2.48739614323085e-14,"M0 Macrophage","GNS",0.167
"RAPGEF1",1.16285549772254e-18,0.322643114452873,0.734,0.596,2.59712146861352e-14,"M0 Macrophage","RAPGEF1",0.138
"EAF1",1.83517808538226e-18,0.262811504690016,0.41,0.214,4.09868673589273e-14,"M0 Macrophage","EAF1",0.196
"AMPD3",2.23536345616801e-18,0.41866387631636,0.598,0.399,4.99246074300563e-14,"M0 Macrophage","AMPD3",0.199
"EIF4EBP1",3.14819114295589e-18,0.414189410418999,0.741,0.619,7.03117009867768e-14,"M0 Macrophage","EIF4EBP1",0.122
"CAPG",3.22119346035676e-18,0.300652435188689,0.945,0.91,7.1942134743608e-14,"M0 Macrophage","CAPG",0.0349999999999999
"PDE8A",3.81136500936107e-18,0.254867659220018,0.377,0.186,8.51230261190702e-14,"M0 Macrophage","PDE8A",0.191
"TNS3",4.80435818283658e-18,0.318967319316234,0.656,0.443,1.07300535655472e-13,"M0 Macrophage","TNS3",0.213
"ITGA5",4.86339469197139e-18,0.327048670967172,0.633,0.429,1.08619057050489e-13,"M0 Macrophage","ITGA5",0.204
"ARL4C",4.99401175624095e-18,0.408130551387774,0.804,0.632,1.11536258563885e-13,"M0 Macrophage","ARL4C",0.172
"TXN",5.49907194075108e-18,0.273038026924697,0.892,0.795,1.22816272724735e-13,"M0 Macrophage","TXN",0.097
"RDX",6.24095479470647e-18,0.330660209277723,0.676,0.506,1.39385484384974e-13,"M0 Macrophage","RDX",0.17
"VKORC1",9.49533190861262e-18,0.331990781477854,0.749,0.599,2.12068742846954e-13,"M0 Macrophage","VKORC1",0.15
"DDX41",1.05354074538201e-17,0.335980611650633,0.477,0.285,2.35297790073618e-13,"M0 Macrophage","DDX41",0.192
"ABCG1",1.202265874156e-17,0.361859467506239,0.626,0.426,2.68514060334001e-13,"M0 Macrophage","ABCG1",0.2
"CAST",1.25843145756553e-17,0.268014579375347,0.894,0.84,2.81058081732686e-13,"M0 Macrophage","CAST",0.054
"FOSL21",1.77007502368942e-17,0.283562057850556,0.751,0.567,3.95328555790795e-13,"M0 Macrophage","FOSL2",0.184
"SLC16A3",1.80639409494289e-17,0.301535795958648,0.887,0.814,4.03440057164544e-13,"M0 Macrophage","SLC16A3",0.0730000000000001
"BCL2L1",1.91343908476821e-17,0.275215553075703,0.575,0.382,4.27347485192132e-13,"M0 Macrophage","BCL2L1",0.193
"CREG1",2.1104211179943e-17,0.343090954722288,0.857,0.737,4.71341452492847e-13,"M0 Macrophage","CREG1",0.12
"USP12",4.90202087159311e-17,0.339379425232302,0.487,0.304,1.09481734146161e-12,"M0 Macrophage","USP12",0.183
"FAM129B",5.24465501391964e-17,0.289165552765447,0.548,0.346,1.17134125080881e-12,"M0 Macrophage","FAM129B",0.202
"ANXA4",5.87738113819189e-17,0.268406601264859,0.688,0.508,1.31265430340378e-12,"M0 Macrophage","ANXA4",0.18
"PGAM1",7.24265831372594e-17,0.310184355790744,0.814,0.675,1.61757530778755e-12,"M0 Macrophage","PGAM1",0.139
"NRP1",8.13679409624689e-17,0.339998083201834,0.683,0.513,1.81727159345578e-12,"M0 Macrophage","NRP1",0.17
"ZCCHC2",9.98727429625046e-17,0.266093200202412,0.55,0.337,2.23055784132458e-12,"M0 Macrophage","ZCCHC2",0.213
"PLAUR1",1.04407631585788e-16,0.371984198985008,0.942,0.883,2.331840043837e-12,"M0 Macrophage","PLAUR",0.0589999999999999
"CSGALNACT2",1.0798142403518e-16,0.332905620654563,0.666,0.482,2.4116571244017e-12,"M0 Macrophage","CSGALNACT2",0.184
"NPL",1.13285360632131e-16,0.284341525983329,0.686,0.49,2.530115244358e-12,"M0 Macrophage","NPL",0.196
"UGCG",1.72410754545764e-16,0.387161727775658,0.558,0.368,3.8506217920251e-12,"M0 Macrophage","UGCG",0.19
"TAGLN21",1.92248003016268e-16,0.265107072171617,0.867,0.754,4.29366689936534e-12,"M0 Macrophage","TAGLN2",0.113
"TREM11",2.9149858213579e-16,0.30749141432526,0.618,0.402,6.51032933342073e-12,"M0 Macrophage","TREM1",0.216
"ACP5",2.96687880579137e-16,0.431701413997918,0.611,0.422,6.62622712485444e-12,"M0 Macrophage","ACP5",0.189
"ST14",3.35413663854427e-16,0.317099551083769,0.686,0.528,7.49112876852476e-12,"M0 Macrophage","ST14",0.158
"ATP13A3",3.77411579391872e-16,0.306703780050894,0.648,0.456,8.42911021413807e-12,"M0 Macrophage","ATP13A3",0.192
"PDXK",3.85411556286615e-16,0.275817630310256,0.799,0.721,8.60778169810526e-12,"M0 Macrophage","PDXK",0.0780000000000001
"TUBGCP2",3.96798269752481e-16,0.321570890679058,0.704,0.569,8.86209255665191e-12,"M0 Macrophage","TUBGCP2",0.135
"G0S21",5.52133159975952e-16,0.500402621261418,0.593,0.377,1.23313419949029e-11,"M0 Macrophage","G0S2",0.216
"SPAG9",5.9990286270215e-16,0.322082952980342,0.736,0.58,1.33982305355898e-11,"M0 Macrophage","SPAG9",0.156
"WSB1",6.24509188298224e-16,0.375316710644761,0.95,0.95,1.39477882114525e-11,"M0 Macrophage","WSB1",0
"ANXA2",8.29069727493174e-16,0.280322189290226,0.95,0.88,1.85164432938325e-11,"M0 Macrophage","ANXA2",0.07
"PLD3",8.91726485185131e-16,0.408881033877304,0.817,0.677,1.99158193201247e-11,"M0 Macrophage","PLD3",0.14
"CD82",9.212549758045e-16,0.323180449292371,0.583,0.41,2.05753086296177e-11,"M0 Macrophage","CD82",0.173
"WBP2",9.31018485979783e-16,0.252839093162412,0.691,0.534,2.07933668658725e-11,"M0 Macrophage","WBP2",0.157
"SLC3A2",9.96355182566572e-16,0.312426484941748,0.822,0.738,2.22525966474418e-11,"M0 Macrophage","SLC3A2",0.084
"SGTB",1.18210626103553e-15,0.253569405701753,0.462,0.28,2.64011612339676e-11,"M0 Macrophage","SGTB",0.182
"GSTO1",1.40976901487764e-15,0.272836766508156,0.927,0.887,3.14857811782773e-11,"M0 Macrophage","GSTO1",0.04
"CD99",2.34255970426344e-15,0.28730747921253,0.781,0.642,5.23187284350197e-11,"M0 Macrophage","CD99",0.139
"KDM3A",3.00886065356897e-15,0.263303703666094,0.415,0.232,6.71998938368095e-11,"M0 Macrophage","KDM3A",0.183
"NINJ1",3.27286251120615e-15,0.339354374741597,0.849,0.729,7.30961113252782e-11,"M0 Macrophage","NINJ1",0.12
"ZMIZ1",3.27613424995069e-15,0.26643876105857,0.693,0.493,7.31691823383988e-11,"M0 Macrophage","ZMIZ1",0.2
"RAB20",4.22587939943152e-15,0.330539675951936,0.631,0.448,9.43807905069035e-11,"M0 Macrophage","RAB20",0.183
"RIOK3",5.07784437749998e-15,0.300317747895673,0.638,0.479,1.13408576327085e-10,"M0 Macrophage","RIOK3",0.159
"ACP2",7.25248807479941e-15,0.273068910075637,0.565,0.385,1.6197706866257e-10,"M0 Macrophage","ACP2",0.18
"FAM20C",8.21976340224828e-15,0.303900347778,0.435,0.263,1.83580195825813e-10,"M0 Macrophage","FAM20C",0.172
"AGAP3",1.07715814469018e-14,0.275452129329976,0.535,0.364,2.40572500035104e-10,"M0 Macrophage","AGAP3",0.171
"TCIRG1",1.30843354045104e-14,0.312654080957944,0.827,0.744,2.92225546924336e-10,"M0 Macrophage","TCIRG1",0.083
"SIRPA",1.37702221948904e-14,0.262617083068368,0.822,0.742,3.07544142500681e-10,"M0 Macrophage","SIRPA",0.08
"GNPTAB",1.80685695027201e-14,0.346436711716842,0.711,0.586,4.03543431273752e-10,"M0 Macrophage","GNPTAB",0.125
"RTN4",1.90104699781667e-14,0.259607170057524,0.922,0.897,4.24579836492374e-10,"M0 Macrophage","RTN4",0.025
"DAB21",1.91159130076876e-14,0.257793605813768,0.899,0.763,4.26934801113694e-10,"M0 Macrophage","DAB2",0.136
"ELL2",2.24938598744715e-14,0.255277288802173,0.595,0.396,5.02377866436445e-10,"M0 Macrophage","ELL2",0.199
"GM2A",3.20668079904309e-14,0.299419867939494,0.706,0.548,7.16180089658283e-10,"M0 Macrophage","GM2A",0.158
"BRI3",4.02050232557059e-14,0.277702821943709,0.957,0.968,8.97938989392935e-10,"M0 Macrophage","BRI3",-0.011
"IFI271",6.11044600335528e-14,0.392321263639859,0.852,0.703,1.36470701038937e-09,"M0 Macrophage","IFI27",0.149
"LIMD1",7.35549372782993e-14,0.265955638827178,0.437,0.265,1.64277596917354e-09,"M0 Macrophage","LIMD1",0.172
"LPCAT1",7.91557033532395e-14,0.272996134208945,0.447,0.267,1.76786347869125e-09,"M0 Macrophage","LPCAT1",0.18
"ZBTB43",8.44713500153049e-14,0.267624497681709,0.45,0.275,1.88658313124182e-09,"M0 Macrophage","ZBTB43",0.175
"TSC22D1",9.00375237230236e-14,0.290750739440365,0.54,0.354,2.01089805483001e-09,"M0 Macrophage","TSC22D1",0.186
"CD441",1.15968389272095e-13,0.250471195339072,0.935,0.896,2.59003800600298e-09,"M0 Macrophage","CD44",0.039
"BHLHE40",1.24359466341207e-13,0.441207717153306,0.719,0.566,2.77744432126452e-09,"M0 Macrophage","BHLHE40",0.153
"CLN8",1.2877109262647e-13,0.28611415227244,0.575,0.403,2.87597358271958e-09,"M0 Macrophage","CLN8",0.172
"MSR11",1.3718678820127e-13,0.264700648454095,0.879,0.781,3.06392972768716e-09,"M0 Macrophage","MSR1",0.098
"ATP6V1B2",2.15352488276861e-13,0.264156614944828,0.854,0.763,4.80968247317541e-09,"M0 Macrophage","ATP6V1B2",0.091
"ITGAX",2.7260577350157e-13,0.322633245268965,0.769,0.687,6.08837734538405e-09,"M0 Macrophage","ITGAX",0.082
"SPARC",5.69896996285445e-13,0.266785112249209,0.314,0.163,1.27280795150391e-08,"M0 Macrophage","SPARC",0.151
"DMXL2",7.79999912621389e-13,0.326260367108061,0.704,0.577,1.74205180484861e-08,"M0 Macrophage","DMXL2",0.127
"CCL5",1.08503444320601e-12,0.525645770603136,0.661,0.539,2.42331592545631e-08,"M0 Macrophage","CCL5",0.122
"ZNF292",1.11625098024748e-12,0.335275440149313,0.691,0.548,2.49303493928471e-08,"M0 Macrophage","ZNF292",0.143
"SERINC1",1.42265264660014e-12,0.288484678090145,0.736,0.622,3.17735242091676e-08,"M0 Macrophage","SERINC1",0.114
"AHNAK",1.43348283158847e-12,0.317173243453278,0.822,0.728,3.20154055606969e-08,"M0 Macrophage","AHNAK",0.094
"CCL201",1.7736837756862e-12,0.302915803905289,0.437,0.261,3.96134534461757e-08,"M0 Macrophage","CCL20",0.176
"ANKRD28",2.08383765424815e-12,0.337045503762922,0.415,0.246,4.65404301699782e-08,"M0 Macrophage","ANKRD28",0.169
"WTAP",4.30272438874324e-12,0.253230225165235,0.714,0.588,9.60970464981915e-08,"M0 Macrophage","WTAP",0.126
"SLC11A2",4.93748781200252e-12,0.276820135523196,0.606,0.443,1.10273852793264e-07,"M0 Macrophage","SLC11A2",0.163
"PHLDA1",4.99007823078207e-12,0.27901534220656,0.477,0.303,1.11448407206287e-07,"M0 Macrophage","PHLDA1",0.174
"ACBD3",5.05504215910557e-12,0.265790194598141,0.588,0.448,1.12899311581464e-07,"M0 Macrophage","ACBD3",0.14
"ASPH",5.13131633516493e-12,0.261317706833131,0.686,0.553,1.14602819029574e-07,"M0 Macrophage","ASPH",0.133
"PIM1",6.02925528529918e-12,0.321486450792439,0.437,0.276,1.34657387541872e-07,"M0 Macrophage","PIM1",0.161
"SOAT1",6.04507377333954e-12,0.289060663592046,0.648,0.528,1.35010677653765e-07,"M0 Macrophage","SOAT1",0.12
"ZNF267",6.06417487814368e-12,0.303349144606763,0.598,0.455,1.35437281728461e-07,"M0 Macrophage","ZNF267",0.143
"MDM2",6.36073557114637e-12,0.356254932559702,0.55,0.399,1.42060668245983e-07,"M0 Macrophage","MDM2",0.151
"HSPB1",6.48167907371976e-12,0.610352492935773,0.879,0.835,1.44761820432457e-07,"M0 Macrophage","HSPB1",0.044
"CEBPB1",7.51053273789232e-12,0.257304770768535,0.937,0.91,1.67740238168087e-07,"M0 Macrophage","CEBPB",0.027
"LILRB4",8.6116963111989e-12,0.276311642484333,0.824,0.779,1.92333625414316e-07,"M0 Macrophage","LILRB4",0.0449999999999999
"RNF145",8.85662370324004e-12,0.295251575212614,0.603,0.463,1.97803833788163e-07,"M0 Macrophage","RNF145",0.14
"ANXA1",9.19893130020069e-12,0.404354230747119,0.927,0.905,2.05448931658682e-07,"M0 Macrophage","ANXA1",0.022
"DCXR",1.80177622984625e-11,0.263423790947934,0.575,0.424,4.02408703173862e-07,"M0 Macrophage","DCXR",0.151
"SLC38A2",2.40969715946287e-11,0.295989203307991,0.734,0.622,5.38181763594438e-07,"M0 Macrophage","SLC38A2",0.112
"TGFBI",3.04696524424036e-11,0.319337147512511,0.925,0.909,6.80509217648643e-07,"M0 Macrophage","TGFBI",0.016
"LSP1",6.31103933586517e-11,0.262635970863382,0.822,0.733,1.40950752527213e-06,"M0 Macrophage","LSP1",0.089
"ARID5B",7.00863960583685e-11,0.313517019334947,0.402,0.261,1.5653095695676e-06,"M0 Macrophage","ARID5B",0.141
"RCAN1",7.4413942669091e-11,0.346769101710365,0.271,0.146,1.66196099557148e-06,"M0 Macrophage","RCAN1",0.125
"ANPEP1",9.43756721141962e-11,0.255866843912407,0.55,0.394,2.10778626099846e-06,"M0 Macrophage","ANPEP",0.156
"DNAJA4",9.49180838707479e-11,0.347977339709014,0.389,0.244,2.11990048516928e-06,"M0 Macrophage","DNAJA4",0.145
"MAP1LC3B",1.01337982499772e-10,0.275988304913835,0.829,0.777,2.26328250114992e-06,"M0 Macrophage","MAP1LC3B",0.0519999999999999
"CREM",1.20278510921603e-10,0.251226795785285,0.585,0.432,2.68630026292308e-06,"M0 Macrophage","CREM",0.153
"ISG15",1.48919125735727e-10,0.46751772438467,0.899,0.826,3.32595975418173e-06,"M0 Macrophage","ISG15",0.0730000000000001
"TNFRSF14",3.16403929934233e-10,0.258432650267922,0.746,0.637,7.06656537115116e-06,"M0 Macrophage","TNFRSF14",0.109
"FAM13A",3.26156455506416e-10,0.267208904443914,0.405,0.269,7.28437827728029e-06,"M0 Macrophage","FAM13A",0.136
"PLEKHA2",3.57144798750666e-10,0.262100024420341,0.651,0.528,7.97647193529736e-06,"M0 Macrophage","PLEKHA2",0.123
"SNX10",3.64647931709752e-10,0.397975036477839,0.766,0.696,8.14404690680561e-06,"M0 Macrophage","SNX10",0.0700000000000001
"CALM1",5.84601525005613e-10,0.285328898443886,0.955,0.957,1.30564904594754e-05,"M0 Macrophage","CALM1",-0.002
"FTH11",6.26461381108479e-10,0.311812494230256,0.997,0.999,1.39913884856768e-05,"M0 Macrophage","FTH1",-0.002
"APOBR",7.75152295103982e-10,0.262366167919432,0.598,0.473,1.73122513588523e-05,"M0 Macrophage","APOBR",0.125
"HSPH1",1.05894582072725e-09,0.510908929810502,0.794,0.712,2.36504959601224e-05,"M0 Macrophage","HSPH1",0.0820000000000001
"PLA2G7",1.08569495259298e-09,0.278498215558643,0.369,0.226,2.42479110712117e-05,"M0 Macrophage","PLA2G7",0.143
"MPC2",1.09639880921354e-09,0.307615804710547,0.613,0.505,2.44869710049752e-05,"M0 Macrophage","MPC2",0.108
"BZW1",1.16629766488412e-09,0.252517947968318,0.764,0.688,2.6048092047522e-05,"M0 Macrophage","BZW1",0.0760000000000001
"FCGR2B",1.2800531688942e-09,0.347191720418015,0.822,0.753,2.8588707474083e-05,"M0 Macrophage","FCGR2B",0.069
"ZNF385A",1.65100570335896e-09,0.319445970639688,0.688,0.594,3.68735613788189e-05,"M0 Macrophage","ZNF385A",0.094
"RHEB",2.06026886088997e-09,0.273558753111297,0.741,0.674,4.60140447391166e-05,"M0 Macrophage","RHEB",0.0669999999999999
"BAG3",1.26933727276703e-08,0.424429324459685,0.384,0.261,0.000283493786499789,"M0 Macrophage","BAG3",0.123
"CYTIP1",1.36559968904126e-08,0.267944658058868,0.601,0.475,0.000304993034550474,"M0 Macrophage","CYTIP",0.126
"PRNP",3.11497573011925e-08,0.276988825467948,0.626,0.52,0.000695698679564834,"M0 Macrophage","PRNP",0.106
"HMOX1",4.77711890180147e-08,0.454143500531253,0.839,0.775,0.00106692173552834,"M0 Macrophage","HMOX1",0.0639999999999999
"FAM46A",1.29489341356297e-07,0.365218488990924,0.598,0.496,0.00289201494985154,"M0 Macrophage","FAM46A",0.102
"CD300A",1.47807900886193e-07,0.265701715842375,0.683,0.615,0.00330114165839223,"M0 Macrophage","CD300A",0.0680000000000001
"KLHL24",1.50941540040194e-07,0.251061710446016,0.432,0.313,0.00337112835525769,"M0 Macrophage","KLHL24",0.119
"ZFAND2A",3.67929503139689e-07,0.364980068732117,0.367,0.247,0.00821733752312182,"M0 Macrophage","ZFAND2A",0.12
"CXCL21",4.06944605126732e-07,0.257448241355985,0.601,0.475,0.00908870081090043,"M0 Macrophage","CXCL2",0.126
"IFI6",4.74627488087702e-07,0.281267326947375,0.887,0.818,0.0106003303189507,"M0 Macrophage","IFI6",0.0690000000000001
"CXCL81",6.06315318275811e-07,0.253027790970572,0.817,0.69,0.013541446318372,"M0 Macrophage","CXCL8",0.127
